,LATITUDE,LONGITUDE,geometry
8495,25,-80.399739263,POINT (25 -80.399739263)
8496,25,-80.4015107539,POINT (25 -80.4015107539)
8497,25,-80.3932424072,POINT (25 -80.39324240720001)
8498,25,-80.4002453168,POINT (25 -80.4002453168)
8499,25,-80.3951422468,POINT (25 -80.39514224680001)
8500,25,-80.40705502029999,POINT (25 -80.40705502029999)
8501,25,-80.4066879455,POINT (25 -80.4066879455)
8502,25,-80.3895641112,POINT (25 -80.3895641112)
8503,25,-80.3931777102,POINT (25 -80.39317771020001)
8504,25,-80.39897866529999,POINT (25 -80.39897866529999)
8505,25,-80.4006318491,POINT (25 -80.40063184909999)
8506,25,-80.4002759791,POINT (25 -80.4002759791)
8507,25,-80.3895812744,POINT (25 -80.3895812744)
8508,25,-80.3892704698,POINT (25 -80.3892704698)
8509,25,-80.3878526677,POINT (25 -80.3878526677)
8510,25,-80.3863407851,POINT (25 -80.3863407851)
8511,25,-80.3900458474,POINT (25 -80.3900458474)
8512,25,-80.3737183926,POINT (25 -80.3737183926)
8513,25,-80.3723649985,POINT (25 -80.3723649985)
8514,25,-80.3757753145,POINT (25 -80.3757753145)
8515,25,-80.3754042302,POINT (25 -80.3754042302)
8516,25,-80.3796270972,POINT (25 -80.3796270972)
8517,25,-80.3793448343,POINT (25 -80.3793448343)
8518,25,-80.37723523609999,POINT (25 -80.37723523609999)
8519,25,-80.3737392838,POINT (25 -80.37373928380001)
8520,25,-80.3796295612,POINT (25 -80.37962956120001)
8521,25,-80.3794879975,POINT (25 -80.37948799749999)
8522,25,-80.37934745439999,POINT (25 -80.37934745439999)
8523,25,-80.3772371502,POINT (25 -80.3772371502)
8524,25,-80.3793492394,POINT (25 -80.3793492394)
8525,25,-80.37904543270001,POINT (25 -80.37904543270001)
8526,25,-80.3755989625,POINT (25 -80.37559896250001)
8527,25,-80.3754170037,POINT (25 -80.37541700369999)
8528,25,-80.3729956233,POINT (25 -80.3729956233)
8529,25,-80.3772437252,POINT (25 -80.3772437252)
8530,25,-80.3790481225,POINT (25 -80.3790481225)
8531,25,-80.3772451576,POINT (25 -80.3772451576)
8532,25,-80.38677422399999,POINT (25 -80.38677422399999)
8533,25,-80.37724822140001,POINT (25 -80.37724822140001)
8534,25,-80.3793544062,POINT (25 -80.37935440619999)
8535,25,-80.37541413539999,POINT (25 -80.37541413539999)
8536,25,-80.3772491891,POINT (25 -80.3772491891)
8537,25,-80.3772524648,POINT (25 -80.37725246479999)
8538,25,-80.37626814229999,POINT (25 -80.37626814229999)
8539,25,-80.3748065895,POINT (25 -80.3748065895)
8540,25,-80.3744426629,POINT (25 -80.37444266289999)
8541,25,-80.3735175274,POINT (25 -80.3735175274)
8542,25,-80.3773262267,POINT (25 -80.37732622670001)
8543,25,-80.37337157600001,POINT (25 -80.37337157600001)
8544,25,-80.37636689899999,POINT (25 -80.37636689899999)
8545,25,-80.3724360656,POINT (25 -80.3724360656)
8546,25,-80.3755309922,POINT (25 -80.3755309922)
8547,25,-80.37697554569999,POINT (25 -80.37697554569999)
8548,25,-80.37243527,POINT (25 -80.37243527)
8549,25,-80.37628565050001,POINT (25 -80.37628565050001)
8550,25,-80.3762871477,POINT (25 -80.3762871477)
8551,25,-80.3776425556,POINT (25 -80.3776425556)
8552,25,-80.3755273486,POINT (25 -80.3755273486)
8553,25,-80.3899433354,POINT (25 -80.38994333540001)
8554,25,-80.3775791148,POINT (25 -80.3775791148)
8555,25,-80.3728887175,POINT (25 -80.3728887175)
8556,25,-80.3724393353,POINT (25 -80.3724393353)
8557,25,-80.377119919,POINT (25 -80.37711991899999)
8558,25,-80.3759975728,POINT (25 -80.3759975728)
8559,25,-80.37630474560001,POINT (25 -80.37630474560001)
8560,25,-80.37599918779999,POINT (25 -80.37599918779999)
8561,25,-80.3776057172,POINT (25 -80.3776057172)
8562,25,-80.3752912866,POINT (25 -80.3752912866)
8563,25,-80.3828181393,POINT (25 -80.3828181393)
8564,25,-80.3773834563,POINT (25 -80.3773834563)
8565,25,-80.3775331939,POINT (25 -80.37753319390001)
8566,25,-80.37768183979999,POINT (25 -80.37768183979999)
8567,25,-80.3778297396,POINT (25 -80.3778297396)
8568,25,-80.3779865671,POINT (25 -80.3779865671)
8569,25,-80.3772293918,POINT (25 -80.3772293918)
8570,25,-80.377000073,POINT (25 -80.377000073)
8571,25,-80.3829965252,POINT (25 -80.3829965252)
8572,25,-80.3777611422,POINT (25 -80.3777611422)
8573,25,-80.4011597196,POINT (25 -80.4011597196)
8574,25,-80.3770183441,POINT (25 -80.37701834409999)
8575,25,-80.3830708144,POINT (25 -80.3830708144)
8576,25,-80.37797677420001,POINT (25 -80.37797677420001)
8577,25,-80.378123156,POINT (25 -80.378123156)
8578,25,-80.38313757739999,POINT (25 -80.38313757739999)
8579,25,-80.3773115512,POINT (25 -80.37731155119999)
8580,25,-80.3831966129,POINT (25 -80.38319661289999)
8581,25,-80.38324774979999,POINT (25 -80.38324774979999)
8582,25,-80.3832908408,POINT (25 -80.3832908408)
8583,25,-80.3833524187,POINT (25 -80.3833524187)
8584,25,-80.3833707321,POINT (25 -80.3833707321)
8585,25,-80.3833806577,POINT (25 -80.3833806577)
8586,25,-80.38338217180001,POINT (25 -80.38338217180001)
8587,25,-80.3833752778,POINT (25 -80.3833752778)
8588,25,-80.3833600041,POINT (25 -80.3833600041)
8589,25,-80.3833364025,POINT (25 -80.38333640250001)
8590,25,-80.3833045546,POINT (25 -80.3833045546)
8591,25,-80.3832645547,POINT (25 -80.38326455470001)
8592,25,-80.3832164854,POINT (25 -80.3832164854)
8593,25,-80.3831604872,POINT (25 -80.3831604872)
8594,25,-80.3830966956,POINT (25 -80.3830966956)
8595,25,-80.3829154875,POINT (25 -80.3829154875)
8596,25,-80.3828695995,POINT (25 -80.3828695995)
8597,25,-80.3833961573,POINT (25 -80.3833961573)
8598,25,-80.3769195926,POINT (25 -80.3769195926)
8599,25,-80.3811539693,POINT (25 -80.3811539693)
8600,25,-80.3769209183,POINT (25 -80.3769209183)
8601,25,-80.3793784474,POINT (25 -80.3793784474)
8602,25,-80.3827832252,POINT (25 -80.3827832252)
8603,25,-80.37938037939999,POINT (25 -80.37938037939999)
8604,25,-80.3779943088,POINT (25 -80.3779943088)
8605,25,-80.3789266233,POINT (25 -80.3789266233)
8606,25,-80.3807093506,POINT (25 -80.3807093506)
8607,25,-80.380399228,POINT (25 -80.380399228)
8608,25,-80.37938315560001,POINT (25 -80.37938315560001)
8609,25,-80.3769226838,POINT (25 -80.3769226838)
8610,25,-80.3787782681,POINT (25 -80.37877826810001)
8611,25,-80.3810173678,POINT (25 -80.3810173678)
8612,25,-80.3783233739,POINT (25 -80.3783233739)
8613,25,-80.381868145,POINT (25 -80.381868145)
8614,25,-80.3783264858,POINT (25 -80.3783264858)
8615,25,-80.3805455441,POINT (25 -80.3805455441)
8616,25,-80.3818690788,POINT (25 -80.38186907879999)
8617,25,-80.3815664212,POINT (25 -80.38156642120001)
8618,25,-80.3805499149,POINT (25 -80.3805499149)
8619,25,-80.381567424,POINT (25 -80.381567424)
8620,25,-80.3805511802,POINT (25 -80.3805511802)
8621,25,-80.383101515,POINT (25 -80.38310151500001)
8622,25,-80.3832584851,POINT (25 -80.3832584851)
8623,25,-80.382950576,POINT (25 -80.382950576)
8624,25,-80.38279966270001,POINT (25 -80.38279966270001)
8625,25,-80.3826487615,POINT (25 -80.38264876149999)
8626,25,-80.3824978592,POINT (25 -80.3824978592)
8627,25,-80.38233698020001,POINT (25 -80.38233698020001)
8628,25,-80.3818707345,POINT (25 -80.3818707345)
8629,25,-80.3818714733,POINT (25 -80.3818714733)
8630,25,-80.3815691937,POINT (25 -80.3815691937)
8631,25,-80.3805534703,POINT (25 -80.3805534703)
8632,25,-80.3832611068,POINT (25 -80.38326110680001)
8633,25,-80.3831042427,POINT (25 -80.3831042427)
8634,25,-80.3829533016,POINT (25 -80.3829533016)
8635,25,-80.3828023929,POINT (25 -80.3828023929)
8636,25,-80.3826515054,POINT (25 -80.38265150540001)
8637,25,-80.3823390208,POINT (25 -80.3823390208)
8638,25,-80.38250062600001,POINT (25 -80.38250062600001)
8639,25,-80.3818692565,POINT (25 -80.3818692565)
8640,25,-80.38157273569999,POINT (25 -80.38157273569999)
8641,25,-80.38055481960001,POINT (25 -80.38055481960001)
8642,25,-80.380560077,POINT (25 -80.380560077)
8643,25,-80.3834265496,POINT (25 -80.3834265496)
8644,25,-80.3832749602,POINT (25 -80.3832749602)
8645,25,-80.3831235369,POINT (25 -80.3831235369)
8646,25,-80.3829725889,POINT (25 -80.3829725889)
8647,25,-80.38282168149999,POINT (25 -80.38282168149999)
8648,25,-80.382670804,POINT (25 -80.382670804)
8649,25,-80.382519945,POINT (25 -80.382519945)
8650,25,-80.38236907550001,POINT (25 -80.38236907550001)
8651,25,-80.3819008058,POINT (25 -80.3819008058)
8652,25,-80.3817447858,POINT (25 -80.3817447858)
8653,25,-80.3815886149,POINT (25 -80.3815886149)
8654,25,-80.3814323686,POINT (25 -80.3814323686)
8655,25,-80.3812760393,POINT (25 -80.3812760393)
8656,25,-80.3811196186,POINT (25 -80.3811196186)
8657,25,-80.3809632704,POINT (25 -80.3809632704)
8658,25,-80.3807522748,POINT (25 -80.3807522748)
8659,25,-80.3737756296,POINT (25 -80.3737756296)
8660,25,-80.3736239144,POINT (25 -80.3736239144)
8661,25,-80.3790902726,POINT (25 -80.3790902726)
8662,25,-80.3790983006,POINT (25 -80.37909830060001)
8663,25,-80.3791022063,POINT (25 -80.3791022063)
8664,25,-80.38047321229999,POINT (25 -80.38047321229999)
8665,25,-80.3806655451,POINT (25 -80.3806655451)
8666,25,-80.3808573594,POINT (25 -80.3808573594)
8667,25,-80.3791062038,POINT (25 -80.37910620380001)
8668,25,-80.38105076149999,POINT (25 -80.38105076149999)
8669,25,-80.381438764,POINT (25 -80.38143876399999)
8670,25,-80.3805645085,POINT (25 -80.3805645085)
8671,25,-80.3784329809,POINT (25 -80.3784329809)
8672,25,-80.3791102616,POINT (25 -80.3791102616)
8673,25,-80.3809407469,POINT (25 -80.3809407469)
8674,25,-80.3805590824,POINT (25 -80.3805590824)
8675,25,-80.3814369889,POINT (25 -80.38143698890001)
8676,25,-80.3909907695,POINT (25 -80.39099076949999)
8677,25,-80.379114312,POINT (25 -80.379114312)
8678,25,-80.381037783,POINT (25 -80.381037783)
8679,25,-80.3804802382,POINT (25 -80.38048023819999)
8680,25,-80.3806665704,POINT (25 -80.3806665704)
8681,25,-80.3814434004,POINT (25 -80.3814434004)
8682,25,-80.374812595,POINT (25 -80.37481259499999)
8683,25,-80.37529463979999,POINT (25 -80.37529463979999)
8684,25,-80.3787034977,POINT (25 -80.3787034977)
8685,25,-80.3784423947,POINT (25 -80.3784423947)
8686,25,-80.3814498353,POINT (25 -80.3814498353)
8687,25,-80.3808549498,POINT (25 -80.3808549498)
8688,25,-80.3806729134,POINT (25 -80.38067291340001)
8689,25,-80.3810377508,POINT (25 -80.3810377508)
8690,25,-80.3804902106,POINT (25 -80.3804902106)
8691,25,-80.3734915327,POINT (25 -80.3734915327)
8692,25,-80.3770946372,POINT (25 -80.3770946372)
8693,25,-80.3763362974,POINT (25 -80.3763362974)
8694,25,-80.3758839716,POINT (25 -80.3758839716)
8695,25,-80.3791400131,POINT (25 -80.3791400131)
8696,25,-80.3763456157,POINT (25 -80.3763456157)
8697,25,-80.3780780707,POINT (25 -80.3780780707)
8698,25,-80.3751940466,POINT (25 -80.3751940466)
8699,25,-80.37803417890001,POINT (25 -80.37803417890001)
8700,25,-80.37495716810001,POINT (25 -80.37495716810001)
8701,25,-80.3806573539,POINT (25 -80.38065735390001)
8702,25,-80.3769016598,POINT (25 -80.3769016598)
8703,25,-80.37717545689999,POINT (25 -80.37717545689999)
8704,25,-80.381803627,POINT (25 -80.381803627)
8705,25,-80.3727727391,POINT (25 -80.3727727391)
8706,25,-80.383957039,POINT (25 -80.38395703899999)
8707,25,-80.38307566520001,POINT (25 -80.38307566520001)
8708,25,-80.3732519909,POINT (25 -80.3732519909)
8709,25,-80.3820925402,POINT (25 -80.38209254020001)
8710,25,-80.3814221435,POINT (25 -80.3814221435)
8711,25,-80.3781979863,POINT (25 -80.37819798629999)
8712,25,-80.3823130567,POINT (25 -80.3823130567)
8713,25,-80.37251187529999,POINT (25 -80.37251187529999)
8714,25,-80.3793914192,POINT (25 -80.3793914192)
8715,25,-80.3669024724,POINT (25 -80.3669024724)
8716,25,-80.366203339,POINT (25 -80.36620333899999)
8717,25,-80.3662038809,POINT (25 -80.3662038809)
8718,25,-80.36709366550001,POINT (25 -80.36709366550001)
8719,25,-80.3678595902,POINT (25 -80.3678595902)
8720,25,-80.3651892338,POINT (25 -80.3651892338)
8721,25,-80.364856961,POINT (25 -80.364856961)
8722,25,-80.3713790892,POINT (25 -80.3713790892)
8723,25,-80.36476010279999,POINT (25 -80.36476010279999)
8724,25,-80.36764185220001,POINT (25 -80.36764185220001)
8725,25,-80.36433346689999,POINT (25 -80.36433346689999)
8726,25,-80.3696488077,POINT (25 -80.3696488077)
8727,25,-80.36751958939999,POINT (25 -80.36751958939999)
8728,25,-80.3697524954,POINT (25 -80.36975249539999)
8729,25,-80.3670639068,POINT (25 -80.3670639068)
8730,25,-80.3636379559,POINT (25 -80.3636379559)
8731,25,-80.364449353,POINT (25 -80.364449353)
8732,25,-80.3636113394,POINT (25 -80.36361133939999)
8733,25,-80.3697769623,POINT (25 -80.36977696229999)
8734,25,-80.36358554510001,POINT (25 -80.36358554510001)
8735,25,-80.36977781520001,POINT (25 -80.36977781520001)
8736,25,-80.3697784788,POINT (25 -80.3697784788)
8737,25,-80.3639697538,POINT (25 -80.36396975380001)
8738,25,-80.3642735247,POINT (25 -80.3642735247)
8739,25,-80.3669657268,POINT (25 -80.3669657268)
8740,25,-80.36575059,POINT (25 -80.36575059)
8741,25,-80.3672729602,POINT (25 -80.3672729602)
8742,25,-80.3677308914,POINT (25 -80.3677308914)
8743,25,-80.3657588046,POINT (25 -80.36575880460001)
8744,25,-80.3665182031,POINT (25 -80.3665182031)
8745,25,-80.3669472839,POINT (25 -80.3669472839)
8746,25,-80.3661890351,POINT (25 -80.36618903510001)
8747,25,-80.3669538982,POINT (25 -80.36695389819999)
8748,25,-80.3639840579,POINT (25 -80.3639840579)
8749,25,-80.3654473781,POINT (25 -80.3654473781)
8750,25,-80.3642530746,POINT (25 -80.3642530746)
8751,25,-80.3617156366,POINT (25 -80.3617156366)
8752,25,-80.3667125436,POINT (25 -80.3667125436)
8753,25,-80.3677538458,POINT (25 -80.3677538458)
8754,25,-80.3600291526,POINT (25 -80.36002915260001)
8755,25,-80.3660617632,POINT (25 -80.36606176319999)
8756,25,-80.3661869171,POINT (25 -80.36618691709999)
8757,25,-80.3664326529,POINT (25 -80.3664326529)
8758,25,-80.3645133174,POINT (25 -80.3645133174)
8759,25,-80.3617492849,POINT (25 -80.3617492849)
8760,25,-80.3635915134,POINT (25 -80.3635915134)
8761,25,-80.3622345946,POINT (25 -80.3622345946)
8762,25,-80.3668162837,POINT (25 -80.3668162837)
8763,25,-80.36428688720001,POINT (25 -80.36428688720001)
8764,25,-80.3617362704,POINT (25 -80.3617362704)
8765,25,-80.3617382859,POINT (25 -80.3617382859)
8766,25,-80.3675381431,POINT (25 -80.36753814310001)
8767,25,-80.36693155180001,POINT (25 -80.36693155180001)
8768,25,-80.36550760850001,POINT (25 -80.36550760850001)
8769,25,-80.36438158909999,POINT (25 -80.36438158909999)
8770,25,-80.3617385174,POINT (25 -80.3617385174)
8771,25,-80.3388810944,POINT (25 -80.33888109439999)
8772,25,-80.3679413421,POINT (25 -80.3679413421)
8773,25,-80.3394163811,POINT (25 -80.33941638109999)
8774,25,-80.338198157,POINT (25 -80.33819815699999)
8775,25,-80.3449029193,POINT (25 -80.3449029193)
8776,25,-80.3421838102,POINT (25 -80.3421838102)
8777,25,-80.3418198447,POINT (25 -80.3418198447)
8778,25,-80.3416985288,POINT (25 -80.34169852879999)
8779,25,-80.3427912838,POINT (25 -80.3427912838)
8780,25,-80.3434621454,POINT (25 -80.3434621454)
8781,25,-80.3574391609,POINT (25 -80.3574391609)
8782,25,-80.3415677361,POINT (25 -80.3415677361)
8783,25,-80.3617804637,POINT (25 -80.3617804637)
8784,25,-80.3437819153,POINT (25 -80.3437819153)
8785,25,-80.3415523091,POINT (25 -80.3415523091)
8786,25,-80.3405619176,POINT (25 -80.3405619176)
8787,25,-80.3412204348,POINT (25 -80.34122043479999)
8788,25,-80.3419610801,POINT (25 -80.34196108010001)
8789,25,-80.3393921368,POINT (25 -80.3393921368)
8790,25,-80.3411850467,POINT (25 -80.34118504670001)
8791,25,-80.3400493991,POINT (25 -80.3400493991)
8792,25,-80.3450892205,POINT (25 -80.3450892205)
8793,25,-80.3454626091,POINT (25 -80.3454626091)
8794,25,-80.3690507318,POINT (25 -80.3690507318)
8795,25,-80.3460153162,POINT (25 -80.3460153162)
8796,25,-80.3429285537,POINT (25 -80.34292855370001)
8797,25,-80.3617767787,POINT (25 -80.3617767787)
8798,25,-80.35742722180001,POINT (25 -80.35742722180001)
8799,25,-80.3566717282,POINT (25 -80.3566717282)
8800,25,-80.35616859390001,POINT (25 -80.35616859390001)
8801,25,-80.34595277390001,POINT (25 -80.34595277390001)
8802,25,-80.3705680033,POINT (25 -80.37056800329999)
8803,25,-80.36965612600001,POINT (25 -80.36965612600001)
8804,25,-80.36854648229999,POINT (25 -80.36854648229999)
8805,25,-80.3617678805,POINT (25 -80.3617678805)
8806,25,-80.3571344696,POINT (25 -80.3571344696)
8807,25,-80.3428489698,POINT (25 -80.3428489698)
8808,25,-80.37186888810001,POINT (25 -80.37186888810001)
8809,25,-80.37167205840001,POINT (25 -80.37167205840001)
8810,25,-80.3714890326,POINT (25 -80.3714890326)
8811,25,-80.37130600020001,POINT (25 -80.37130600020001)
8812,25,-80.37112266449999,POINT (25 -80.37112266449999)
8813,25,-80.37093912649999,POINT (25 -80.37093912649999)
8814,25,-80.3707554931,POINT (25 -80.37075549310001)
8815,25,-80.37057196800001,POINT (25 -80.37057196800001)
8816,25,-80.3703885258,POINT (25 -80.3703885258)
8817,25,-80.3702057971,POINT (25 -80.3702057971)
8818,25,-80.3700239883,POINT (25 -80.37002398830001)
8819,25,-80.3698418629,POINT (25 -80.3698418629)
8820,25,-80.369659623,POINT (25 -80.369659623)
8821,25,-80.3694779581,POINT (25 -80.36947795810001)
8822,25,-80.3691006624,POINT (25 -80.3691006624)
8823,25,-80.36929650180001,POINT (25 -80.36929650180001)
8824,25,-80.3600282276,POINT (25 -80.3600282276)
8825,25,-80.3702481619,POINT (25 -80.37024816189999)
8826,25,-80.3691618463,POINT (25 -80.3691618463)
8827,25,-80.3686566189,POINT (25 -80.3686566189)
8828,25,-80.3433477457,POINT (25 -80.3433477457)
8829,25,-80.3616786244,POINT (25 -80.3616786244)
8830,25,-80.3433669133,POINT (25 -80.3433669133)
8831,25,-80.3702538394,POINT (25 -80.37025383939999)
8832,25,-80.3694851335,POINT (25 -80.36948513350001)
8833,25,-80.3691609742,POINT (25 -80.3691609742)
8834,25,-80.3686638695,POINT (25 -80.3686638695)
8835,25,-80.3574515109,POINT (25 -80.35745151090001)
8836,25,-80.3581980466,POINT (25 -80.35819804659999)
8837,25,-80.36995303239999,POINT (25 -80.36995303239999)
8838,25,-80.3458042946,POINT (25 -80.3458042946)
8839,25,-80.3714982707,POINT (25 -80.3714982707)
8840,25,-80.3565856024,POINT (25 -80.3565856024)
8841,25,-80.3691351659,POINT (25 -80.3691351659)
8842,25,-80.3611991786,POINT (25 -80.3611991786)
8843,25,-80.3561851204,POINT (25 -80.3561851204)
8844,25,-80.3574274067,POINT (25 -80.3574274067)
8845,25,-80.3615468558,POINT (25 -80.3615468558)
8846,25,-80.3585078628,POINT (25 -80.3585078628)
8847,25,-80.34586900149999,POINT (25 -80.34586900149999)
8848,25,-80.3437056788,POINT (25 -80.34370567880001)
8849,25,-80.34523849189999,POINT (25 -80.34523849189999)
8850,25,-80.3547070697,POINT (25 -80.3547070697)
8851,25,-80.3544708923,POINT (25 -80.3544708923)
8852,25,-80.3512675092,POINT (25 -80.3512675092)
8853,25,-80.3678361301,POINT (25 -80.3678361301)
8854,25,-80.3701913384,POINT (25 -80.37019133840001)
8855,25,-80.3514040846,POINT (25 -80.35140408460001)
8856,25,-80.3663969532,POINT (25 -80.3663969532)
8857,25,-80.3547080062,POINT (25 -80.3547080062)
8858,25,-80.3548434053,POINT (25 -80.3548434053)
8859,25,-80.3497414646,POINT (25 -80.3497414646)
8860,25,-80.3550956613,POINT (25 -80.3550956613)
8861,25,-80.3522831556,POINT (25 -80.35228315560001)
8862,25,-80.35244061729999,POINT (25 -80.35244061729999)
8863,25,-80.3533598262,POINT (25 -80.35335982620001)
8864,25,-80.3497300957,POINT (25 -80.3497300957)
8865,25,-80.3525938697,POINT (25 -80.3525938697)
8866,25,-80.3495332321,POINT (25 -80.3495332321)
8867,25,-80.3502060191,POINT (25 -80.3502060191)
8868,25,-80.3439398669,POINT (25 -80.3439398669)
8869,25,-80.3445414896,POINT (25 -80.3445414896)
8870,25,-80.353980246,POINT (25 -80.35398024600001)
8871,25,-80.35098965739999,POINT (25 -80.35098965739999)
8872,25,-80.3655558717,POINT (25 -80.3655558717)
8873,25,-80.3519965678,POINT (25 -80.3519965678)
8874,25,-80.332615026,POINT (25 -80.332615026)
8875,25,-80.34940329999999,POINT (25 -80.34940329999999)
8876,25,-80.3342436043,POINT (25 -80.3342436043)
8877,25,-80.35336585649999,POINT (25 -80.35336585649999)
8878,25,-80.34784334529999,POINT (25 -80.34784334529999)
8879,25,-80.3704586298,POINT (25 -80.3704586298)
8880,25,-80.349748519,POINT (25 -80.349748519)
8881,25,-80.3451007783,POINT (25 -80.34510077829999)
8882,25,-80.36561166850001,POINT (25 -80.36561166850001)
8883,25,-80.35441825689999,POINT (25 -80.35441825689999)
8884,25,-80.3534899215,POINT (25 -80.3534899215)
8885,25,-80.34942193180001,POINT (25 -80.34942193180001)
8886,25,-80.3515819886,POINT (25 -80.3515819886)
8887,25,-80.3556639246,POINT (25 -80.35566392459999)
8888,25,-80.3521488121,POINT (25 -80.3521488121)
8889,25,-80.3487796021,POINT (25 -80.3487796021)
8890,25,-80.3440673925,POINT (25 -80.34406739249999)
8891,25,-80.354400447,POINT (25 -80.354400447)
8892,25,-80.35018375899999,POINT (25 -80.35018375899999)
8893,25,-80.3552551594,POINT (25 -80.3552551594)
8894,25,-80.3327645506,POINT (25 -80.3327645506)
8895,25,-80.3336178253,POINT (25 -80.3336178253)
8896,25,-80.3485937618,POINT (25 -80.3485937618)
8897,25,-80.36473183060001,POINT (25 -80.36473183060001)
8898,25,-80.3477690509,POINT (25 -80.3477690509)
8899,25,-80.3474390601,POINT (25 -80.3474390601)
8900,25,-80.34801602489999,POINT (25 -80.34801602489999)
8901,25,-80.3336924195,POINT (25 -80.3336924195)
8902,25,-80.3341504679,POINT (25 -80.3341504679)
8903,25,-80.3575917139,POINT (25 -80.35759171390001)
8904,25,-80.356923503,POINT (25 -80.356923503)
8905,25,-80.3447485199,POINT (25 -80.34474851989999)
8906,25,-80.3341550858,POINT (25 -80.33415508580001)
8907,25,-80.34977448229999,POINT (25 -80.34977448229999)
8908,25,-80.3646270365,POINT (25 -80.3646270365)
8909,25,-80.3551363018,POINT (25 -80.3551363018)
8910,25,-80.3488514636,POINT (25 -80.3488514636)
8911,25,-80.3339949655,POINT (25 -80.3339949655)
8912,25,-80.34969852319999,POINT (25 -80.34969852319999)
8913,25,-80.3543283938,POINT (25 -80.3543283938)
8914,25,-80.3539910977,POINT (25 -80.3539910977)
8915,25,-80.3718785236,POINT (25 -80.3718785236)
8916,25,-80.3518039589,POINT (25 -80.35180395890001)
8917,25,-80.3538980128,POINT (25 -80.3538980128)
8918,25,-80.3473107954,POINT (25 -80.34731079540001)
8919,25,-80.3479901417,POINT (25 -80.3479901417)
8920,25,-80.3382899416,POINT (25 -80.3382899416)
8921,25,-80.3355551749,POINT (25 -80.33555517489999)
8922,25,-80.3690438937,POINT (25 -80.3690438937)
8923,25,-80.3515877884,POINT (25 -80.3515877884)
8924,25,-80.3359794983,POINT (25 -80.33597949830001)
8925,25,-80.35541567279999,POINT (25 -80.35541567279999)
8926,25,-80.3383305963,POINT (25 -80.3383305963)
8927,25,-80.3367939129,POINT (25 -80.33679391290001)
8928,25,-80.3349440252,POINT (25 -80.3349440252)
8929,25,-80.3480683411,POINT (25 -80.3480683411)
8930,25,-80.35546714670001,POINT (25 -80.35546714670001)
8931,25,-80.33934408430001,POINT (25 -80.33934408430001)
8932,25,-80.3345103247,POINT (25 -80.33451032470001)
8933,25,-80.3353372735,POINT (25 -80.3353372735)
8934,25,-80.3519314938,POINT (25 -80.3519314938)
8935,25,-80.3353375451,POINT (25 -80.3353375451)
8936,25,-80.3522521373,POINT (25 -80.3522521373)
8937,25,-80.35159787020001,POINT (25 -80.35159787020001)
8938,25,-80.352047105,POINT (25 -80.352047105)
8939,25,-80.35162203899999,POINT (25 -80.35162203899999)
8940,25,-80.35245605770001,POINT (25 -80.35245605770001)
8941,25,-80.3383702481,POINT (25 -80.33837024810001)
8942,25,-80.3521177309,POINT (25 -80.35211773090001)
8943,25,-80.3557595811,POINT (25 -80.3557595811)
8944,25,-80.3513300085,POINT (25 -80.3513300085)
8945,25,-80.3528321965,POINT (25 -80.3528321965)
8946,25,-80.3371409943,POINT (25 -80.3371409943)
8947,25,-80.3360763726,POINT (25 -80.3360763726)
8948,25,-80.3360763726,POINT (25 -80.3360763726)
8949,25,-80.336076947,POINT (25 -80.336076947)
8950,25,-80.3391885237,POINT (25 -80.3391885237)
8951,25,-80.3383190625,POINT (25 -80.33831906250001)
8952,25,-80.3387291996,POINT (25 -80.3387291996)
8953,25,-80.3329432667,POINT (25 -80.3329432667)
8954,25,-80.3366026937,POINT (25 -80.3366026937)
8955,25,-80.3340303177,POINT (25 -80.3340303177)
8956,25,-80.3373317626,POINT (25 -80.3373317626)
8957,25,-80.34725188770001,POINT (25 -80.34725188770001)
8958,25,-80.3467980929,POINT (25 -80.3467980929)
8959,25,-80.334609845,POINT (25 -80.334609845)
8960,25,-80.34045149939999,POINT (25 -80.34045149939999)
8961,25,-80.3382269517,POINT (25 -80.33822695169999)
8962,25,-80.3337167068,POINT (25 -80.3337167068)
8963,25,-80.3501016244,POINT (25 -80.3501016244)
8964,25,-80.3560455721,POINT (25 -80.3560455721)
8965,25,-80.3333070959,POINT (25 -80.3333070959)
8966,25,-80.34948765760001,POINT (25 -80.34948765760001)
8967,25,-80.3331774253,POINT (25 -80.33317742529999)
8968,25,-80.3320453015,POINT (25 -80.3320453015)
8969,25,-80.35618153989999,POINT (25 -80.35618153989999)
8970,25,-80.3689372862,POINT (25 -80.36893728619999)
8971,25,-80.34534938350001,POINT (25 -80.34534938350001)
8972,25,-80.3333073319,POINT (25 -80.3333073319)
8973,25,-80.33305511020001,POINT (25 -80.33305511020001)
8974,25,-80.3561869784,POINT (25 -80.3561869784)
8975,25,-80.3375695447,POINT (25 -80.3375695447)
8976,25,-80.3347439151,POINT (25 -80.33474391510001)
8977,25,-80.3547270608,POINT (25 -80.3547270608)
8978,25,-80.33746211319999,POINT (25 -80.33746211319999)
8979,25,-80.3497514398,POINT (25 -80.3497514398)
8980,25,-80.3446149167,POINT (25 -80.3446149167)
8981,25,-80.3549515961,POINT (25 -80.35495159609999)
8982,25,-80.3365216495,POINT (25 -80.3365216495)
8983,25,-80.34498446399999,POINT (25 -80.34498446399999)
8984,25,-80.33784599810001,POINT (25 -80.33784599810001)
8985,25,-80.3370450009,POINT (25 -80.33704500090001)
